,Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
4618,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4619,AI,Originality,,PHX_TASK3gpt,0.9696,0.0303999999999999,
4620,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4621,AI,Originality,,PHX_TASK3gpt,0.997,0.003,
4622,AI,Originality,,PHX_TASK3gpt,0.9415,0.0584999999999999,
4623,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4624,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4625,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4626,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4627,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4628,AI,Originality,,PHX_TASK3gpt,0.9973,0.0027,
4629,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4630,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4631,AI,Originality,,PHX_TASK3gpt,0.9985,0.0014999999999999,
4632,AI,Originality,,PHX_TASK3gpt,0.4485,0.5515,
4633,AI,Originality,,PHX_TASK3gpt,0.9955,0.0044999999999999,
4634,AI,Originality,,PHX_TASK3gpt,0.9863,0.0137,
4635,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4636,AI,Originality,,PHX_TASK3gpt,0.9687,0.0312999999999999,
4637,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4638,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4639,AI,Originality,,PHX_TASK3gpt,0.9978,0.0021999999999999,
4640,AI,Originality,,PHX_TASK3gpt,0.9907,0.0092999999999999,
4641,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4642,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4643,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4644,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4645,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4646,AI,Originality,,PHX_TASK3gpt,0.999,0.001,
4647,AI,Originality,,PHX_TASK3gpt,0.0156,0.9844,
4648,AI,Originality,,PHX_TASK3gpt,0.8687,0.1312999999999999,
4649,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4650,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4651,AI,Originality,,PHX_TASK3gpt,0.9974,0.0026,
4652,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4653,AI,Originality,,PHX_TASK3gpt,0.9959,0.0040999999999999,
4654,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4655,AI,Originality,,PHX_TASK3gpt,0.9918,0.0081999999999999,
4656,AI,Originality,,PHX_TASK3gpt,0.9775,0.0224999999999999,
4657,AI,Originality,,PHX_TASK3gpt,0.9984,0.0016,
4658,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4659,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4660,AI,Originality,,PHX_TASK3gpt,0.9024,0.0976,
4661,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4662,AI,Originality,,PHX_TASK3gpt,0.992,0.008,
4663,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4664,AI,Originality,,PHX_TASK3gpt,0.9923,0.0077,
4665,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4666,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4667,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4668,AI,Originality,,PHX_TASK3gpt,0.9976,0.0023999999999999,
4669,AI,Originality,,PHX_TASK3gpt,0.9985,0.0014999999999999,
4670,AI,Originality,,PHX_TASK3gpt,0.799,0.2009999999999999,
4671,AI,Originality,,PHX_TASK3gpt,0.7764,0.2236,
4672,AI,Originality,,PHX_TASK3gpt,0.9972,0.0028,
4673,AI,Originality,,PHX_TASK3gpt,0.9984,0.0016,
4674,AI,Originality,,PHX_TASK3gpt,0.9991,0.0009,
4675,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4676,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4677,AI,Originality,,PHX_TASK3gpt,0.5321,0.4679,
4678,AI,Originality,,PHX_TASK3gpt,0.9869,0.0131,
4679,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4680,AI,Originality,,PHX_TASK3gpt,0.988,0.012,
4681,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4682,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4683,AI,Originality,,PHX_TASK3gpt,0.9034,0.0966,
4684,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4685,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4686,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4687,AI,Originality,,PHX_TASK3gpt,0.9945,0.0054999999999999,
4688,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4689,AI,Originality,,PHX_TASK3gpt,0.7707,0.2292999999999999,
4690,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4691,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4692,AI,Originality,,PHX_TASK3gpt,0.57,0.43,
4693,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4694,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4695,AI,Originality,,PHX_TASK3gpt,0.998,0.002,
4696,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4697,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4698,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4699,AI,Originality,,PHX_TASK3gpt,0.9989,0.0010999999999999,
4700,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4701,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4702,AI,Originality,,PHX_TASK3gpt,0.5521,0.4478999999999999,
4703,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4704,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4705,AI,Originality,,PHX_TASK3gpt,0.9984,0.0016,
4706,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4707,AI,Originality,,PHX_TASK3gpt,0.7867,0.2133,
4708,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4709,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4710,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4711,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4712,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4713,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4714,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4715,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4716,AI,Originality,,PHX_TASK3gpt,0.098,0.902,
4717,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4718,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4719,AI,Originality,,PHX_TASK3gpt,0.1162,0.8838,
4720,AI,Originality,,PHX_TASK3gpt,0.9982,0.0018,
4721,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4722,AI,Originality,,PHX_TASK3gpt,0.8356,0.1644,
4723,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4724,AI,Originality,,PHX_TASK3gpt,0.9328,0.0672,
4725,AI,Originality,,PHX_TASK3gpt,0.3962,0.6038,
4726,AI,Originality,,PHX_TASK3gpt,0.9863,0.0137,
4727,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4728,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4729,AI,Originality,,PHX_TASK3gpt,0.9812,0.0188,
4730,AI,Originality,,PHX_TASK3gpt,0.9976,0.0023999999999999,
4731,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4732,AI,Originality,,PHX_TASK3gpt,0.9955,0.0044999999999999,
4733,AI,Originality,,PHX_TASK3gpt,0.9445,0.0554999999999999,
4734,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4735,AI,Originality,,PHX_TASK3gpt,0.9946,0.0053999999999999,
4736,AI,Originality,,PHX_TASK3gpt,0.2702,0.7298,
4737,AI,Originality,,PHX_TASK3gpt,0.9896,0.0103999999999999,
4738,AI,Originality,,PHX_TASK3gpt,0.9919,0.0080999999999999,
4739,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4740,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4741,AI,Originality,,PHX_TASK3gpt,0.9865,0.0134999999999999,
4742,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4743,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4744,AI,Originality,,PHX_TASK3gpt,0.9915,0.0084999999999999,
4745,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4746,AI,Originality,,PHX_TASK3gpt,0.9972,0.0028,
4747,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4748,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4749,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4750,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4751,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4752,AI,Originality,,PHX_TASK3gpt,0.8838,0.1161999999999999,
4753,AI,Originality,,PHX_TASK3gpt,0.9172,0.0827999999999999,
4754,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4755,AI,Originality,,PHX_TASK3gpt,0.9979,0.0020999999999999,
4756,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4757,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4758,AI,Originality,,PHX_TASK3gpt,0.9867,0.0132999999999999,
4759,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4760,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4761,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4762,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4763,AI,Originality,,PHX_TASK3gpt,0.9983,0.0017,
4764,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4765,AI,Originality,,PHX_TASK3gpt,0.8401,0.1599,
4766,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4767,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4768,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4769,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4770,AI,Originality,,PHX_TASK3gpt,0.9497,0.0503,
4771,AI,Originality,,PHX_TASK3gpt,0.9855,0.0144999999999999,
4772,AI,Originality,,PHX_TASK3gpt,0.9948,0.0051999999999999,
4773,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4774,AI,Originality,,PHX_TASK3gpt,0.9941,0.0059,
4775,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4776,AI,Originality,,PHX_TASK3gpt,0.8276,0.1724,
4777,AI,Originality,,PHX_TASK3gpt,0.7444,0.2556,
4778,AI,Originality,,PHX_TASK3gpt,0.4768,0.5232,
4779,AI,Originality,,PHX_TASK3gpt,0.4121,0.5879,
4780,AI,Originality,,PHX_TASK3gpt,0.9991,0.0009,
4781,AI,Originality,,PHX_TASK3gpt,0.9927,0.0072999999999999,
4782,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4783,AI,Originality,,PHX_TASK3gpt,0.0932,0.9068,
4784,AI,Originality,,PHX_TASK3gpt,0.8571,0.1429,
4785,AI,Originality,,PHX_TASK3gpt,0.9958,0.0041999999999999,
4786,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4787,AI,Originality,,PHX_TASK3gpt,0.9971,0.0029,
4788,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4789,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4790,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4791,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4792,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4793,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4794,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4795,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4796,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4797,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4798,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4799,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4800,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4801,AI,Originality,,PHX_TASK3gpt,0.7916,0.2084,
4802,AI,Originality,,PHX_TASK3gpt,0.9958,0.0041999999999999,
4803,AI,Originality,,PHX_TASK3gpt,0.9412,0.0587999999999999,
4804,AI,Originality,,PHX_TASK3gpt,0.9986,0.0013999999999999,
4805,AI,Originality,,PHX_TASK3gpt,0.9555,0.0444999999999999,
4806,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4807,AI,Originality,,PHX_TASK3gpt,0.9965,0.0034999999999999,
4808,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4809,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4810,AI,Originality,,PHX_TASK3gpt,0.999,0.001,
4811,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4812,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4813,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4814,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4815,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4816,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4817,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4818,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4819,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4820,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4821,AI,Originality,,PHX_TASK3gpt,0.9967,0.0032999999999999,
4822,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4823,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4824,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4825,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4826,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4827,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4828,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4829,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4830,AI,Originality,,PHX_TASK3gpt,0.9712,0.0288,
4831,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4832,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4833,AI,Originality,,PHX_TASK3gpt,0.9962,0.0038,
4834,AI,Originality,,PHX_TASK3gpt,0.931,0.0689999999999999,
4835,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4836,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4837,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4838,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4839,AI,Originality,,PHX_TASK3gpt,0.707,0.293,
4840,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4841,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4842,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4843,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4844,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4845,AI,Originality,,PHX_TASK3gpt,0.9967,0.0032999999999999,
4846,AI,Originality,,PHX_TASK3gpt,0.7624,0.2376,
4847,AI,Originality,,PHX_TASK3gpt,0.9561,0.0439,
4848,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4849,AI,Originality,,PHX_TASK3gpt,0.9613,0.0386999999999999,
4850,AI,Originality,,PHX_TASK3gpt,0.9991,0.0009,
4851,AI,Originality,,PHX_TASK3gpt,0.9949,0.0050999999999999,
4852,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4853,AI,Originality,,PHX_TASK3gpt,0.9526,0.0474,
4854,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4855,AI,Originality,,PHX_TASK3gpt,0.0142,0.9858,
4856,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4857,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4858,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4859,AI,Originality,,PHX_TASK3gpt,0.9984,0.0016,
4860,AI,Originality,,PHX_TASK3gpt,0.9993,0.0007,
4861,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4862,AI,Originality,,PHX_TASK3gpt,0.9794,0.0205999999999999,
4863,AI,Originality,,PHX_TASK3gpt,0.9969,0.0030999999999999,
4864,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4865,AI,Originality,,PHX_TASK3gpt,0.993,0.007,
4866,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4867,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4868,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4869,AI,Originality,,PHX_TASK3gpt,0.9957,0.0042999999999999,
4870,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4871,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4872,AI,Originality,,PHX_TASK3gpt,0.9849,0.0151,
4873,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4874,AI,Originality,,PHX_TASK3gpt,0.9943,0.0057,
4875,AI,Originality,,PHX_TASK3gpt,0.9308,0.0692,
4876,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4877,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4878,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4879,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4880,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4881,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4882,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4883,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4884,AI,Originality,,PHX_TASK3gpt,0.9829,0.0171,
4885,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4886,AI,Originality,,PHX_TASK3gpt,0.8631,0.1369,
4887,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4888,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4889,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4890,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4891,AI,Originality,,PHX_TASK3gpt,0.999,0.001,
4892,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4893,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4894,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4895,AI,Originality,,PHX_TASK3gpt,0.7691,0.2309,
4896,AI,Originality,,PHX_TASK3gpt,0.9811,0.0189,
4897,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4898,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4899,AI,Originality,,PHX_TASK3gpt,0.9833,0.0167,
4900,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4901,AI,Originality,,PHX_TASK3gpt,0.9973,0.0027,
4902,AI,Originality,,PHX_TASK3gpt,0.7531,0.2469,
4903,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4904,AI,Originality,,PHX_TASK3gpt,0.9972,0.0028,
4905,AI,Originality,,PHX_TASK3gpt,0.4473,0.5527,
4906,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4907,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4908,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4909,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4910,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4911,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4912,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4913,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4914,AI,Originality,,PHX_TASK3gpt,0.9593,0.0406999999999999,
4915,AI,Originality,,PHX_TASK3gpt,0.999,0.001,
4916,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4917,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4918,AI,Originality,,PHX_TASK3gpt,0.8317,0.1683,
4919,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4920,AI,Originality,,PHX_TASK3gpt,0.9987,0.0012999999999999,
4921,AI,Originality,,PHX_TASK3gpt,0.9992,0.0008,
4922,AI,Originality,,PHX_TASK3gpt,0.999,0.001,
4923,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4924,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4925,AI,Originality,,PHX_TASK3gpt,0.9935,0.0064999999999999,
4926,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4927,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4928,AI,Originality,,PHX_TASK3gpt,0.9903,0.0097,
4929,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4930,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4931,AI,Originality,,PHX_TASK3gpt,0.906,0.0939999999999999,
4932,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4933,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4934,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4935,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4936,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4937,AI,Originality,,PHX_TASK3gpt,0.9926,0.0073999999999999,
4938,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4939,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4940,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4941,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4942,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4943,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4944,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4945,AI,Originality,,PHX_TASK3gpt,0.9915,0.0084999999999999,
4946,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4947,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4948,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4949,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4950,AI,Originality,,PHX_TASK3gpt,0.9956,0.0043999999999999,
4951,AI,Originality,,PHX_TASK3gpt,0.9248,0.0752,
4952,AI,Originality,,PHX_TASK3gpt,0.9821,0.0179,
4953,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4954,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4955,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4956,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4957,AI,Originality,,PHX_TASK3gpt,0.9773,0.0227,
4958,AI,Originality,,PHX_TASK3gpt,0.0935,0.9065,
4959,AI,Originality,,PHX_TASK3gpt,0.9675,0.0324999999999999,
4960,AI,Originality,,PHX_TASK3gpt,0.9988,0.0011999999999999,
4961,AI,Originality,,PHX_TASK3gpt,0.9666,0.0333999999999999,
4962,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4963,AI,Originality,,PHX_TASK3gpt,0.0861,0.9139,
4964,AI,Originality,,PHX_TASK3gpt,0.9935,0.0064999999999999,
4965,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4966,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4967,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4968,AI,Originality,,PHX_TASK3gpt,0.9994,0.0006,
4969,AI,Originality,,PHX_TASK3gpt,0.9995,0.0004999999999999,
4970,AI,Originality,,PHX_TASK3gpt,0.9991,0.0009,
4971,AI,Originality,,PHX_TASK3gpt,0.9415,0.0584999999999999,
4972,AI,Originality,,PHX_TASK3gpt,0.8823,0.1177,
4973,AI,Originality,,PHX_TASK3gpt,0.9547,0.0453,
4974,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4975,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4976,AI,Originality,,PHX_TASK3gpt,0.9544,0.0455999999999999,
4977,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4978,AI,Originality,,PHX_TASK3gpt,0.9841,0.0159,
4979,AI,Originality,,PHX_TASK3gpt,0.9998,0.0001999999999999,
4980,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4981,AI,Originality,,PHX_TASK3gpt,0.9997,0.0002999999999999,
4982,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4983,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4984,AI,Originality,,PHX_TASK3gpt,0.9968,0.0031999999999999,
4985,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4986,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4987,AI,Originality,,PHX_TASK3gpt,0.6715,0.3285,
4988,AI,Originality,,PHX_TASK3gpt,0.9996,0.0003999999999999,
4989,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4990,AI,Originality,,PHX_TASK3gpt,0.9959,0.0040999999999999,
4991,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4992,AI,Originality,,PHX_TASK3gpt,0.9902,0.0098,
4993,AI,Originality,,PHX_TASK3gpt,0.9944,0.0056,
4994,AI,Originality,,PHX_TASK3gpt,0.9925,0.0074999999999999,
4995,AI,Originality,,PHX_TASK3gpt,1.0,0.0,
4996,AI,Originality,,PHX_TASK3gpt,0.9999,9.9999999999989e-05,
4997,AI,Originality,,PHX_TASK3gpt,0.9927,0.0072999999999999,
4998,AI,Originality,,PHX_TASK3gpt,0.8752,0.1248,
4999,AI,Originality,,PHX_TASK3gpt,0.1676,0.8324,
5000,Human,Originality,,HSS_TASK3hum,0.0014,0.9986,
5001,Human,Originality,,HSS_TASK3hum,0.1499,0.8501,
5002,Human,Originality,,HSS_TASK3hum,0.0015,0.9985,
5003,Human,Originality,,HSS_TASK3hum,0.0047,0.9953,
5004,Human,Originality,,HSS_TASK3hum,0.0105,0.9895,
5005,Human,Originality,,HSS_TASK3hum,0.0012,0.9988,
5006,Human,Originality,,HSS_TASK3hum,0.0118,0.9882,
5007,Human,Originality,,HSS_TASK3hum,0.1919,0.8081,
5008,Human,Originality,,HSS_TASK3hum,0.0008,0.9992,
5009,Human,Originality,,HSS_TASK3hum,0.3206,0.6794,
5010,Human,Originality,,HSS_TASK3hum,0.0192,0.9808,
5011,Human,Originality,,HSS_TASK3hum,0.0008,0.9992,
